u	v	x_coord	y_coord	coef0	coef1	feat1	y
0	39	-1.697410	1.004589	3.000000	1.157477	-0.897879	1.680209
1	39	-1.628128	1.004589	3.000000	1.070579	-1.367858	0.309746
2	39	-1.558846	1.004589	3.000000	1.000160	-1.688840	1.548116
3	39	-1.489564	1.004589	3.000000	0.945672	-0.586949	1.936263
4	39	-1.420282	1.004589	3.000000	0.906196	0.782086	5.776144
5	39	-1.351000	1.004589	3.000000	0.880575	-0.991799	1.548409
6	39	-1.281718	1.004589	3.000000	0.867550	-1.518696	2.254961
7	39	-1.212436	1.004589	3.000000	0.865877	-1.162270	2.317442
8	39	-1.143154	1.004589	3.000000	0.874422	-0.665723	0.844080
9	39	-1.073872	1.004589	3.000000	0.892238	1.643423	3.381960
10	39	-1.004589	1.004589	3.000000	0.918597	1.353608	3.670552
11	39	-0.935307	1.004589	3.000000	0.953002	-1.601024	1.159337
12	39	-0.866025	1.004589	3.000000	0.995167	0.140971	3.046049
13	39	-0.796743	1.004589	3.000000	1.044960	1.627547	3.735796
14	39	-0.727461	1.004589	3.000000	1.102340	-0.473260	3.210000
15	39	-0.658179	1.004589	3.000000	1.167261	-0.392827	1.739434
16	39	-0.588897	1.004589	3.000000	1.239587	-0.280025	3.018141
17	39	-0.519615	1.004589	3.000000	1.318992	-1.518483	-1.504914
18	39	-0.450333	1.004589	3.000000	1.404879	0.170536	2.583157
19	39	-0.381051	1.004589	3.000000	1.496315	0.566386	4.091940
20	39	-0.311769	1.004589	3.000000	1.591984	1.710922	5.705658
21	39	-0.242487	1.004589	3.000000	1.690177	0.452405	3.062436
22	39	-0.173205	1.004589	3.000000	1.788799	0.315942	2.138075
23	39	-0.103923	1.004589	3.000000	1.885421	1.682716	5.457521
24	39	-0.034641	1.004589	3.000000	1.977354	0.585898	4.155318
25	39	0.034641	1.004589	3.000000	2.061745	0.645156	4.413947
26	39	0.103923	1.004589	3.000000	2.135702	0.638617	4.049634
27	39	0.173205	1.004589	3.000000	2.196427	-1.134797	0.743947
28	39	0.242487	1.004589	3.000000	2.241350	-1.497831	1.673421
29	39	0.311769	1.004589	3.000000	2.268269	0.887061	4.093184
30	39	0.381051	1.004589	3.000000	2.275469	-0.972539	1.754885
31	39	0.450333	1.004589	3.000000	2.261827	1.086699	4.400351
32	39	0.519615	1.004589	3.000000	2.226893	-1.371208	0.479324
33	39	0.588897	1.004589	3.000000	2.170931	0.813245	6.883217
34	39	0.658179	1.004589	3.000000	2.094939	-1.259212	-0.247666
35	39	0.727461	1.004589	3.000000	2.000623	-0.132597	2.036792
36	39	0.796743	1.004589	3.000000	1.890343	-0.398629	2.455806
37	39	0.866025	1.004589	3.000000	1.767029	1.510541	5.463960
38	39	0.935307	1.004589	3.000000	1.634070	-0.480524	2.150087
39	39	1.004589	1.004589	3.000000	1.495178	-1.131059	0.236613
40	39	1.073872	1.004589	3.000000	1.354251	0.261100	4.519941
41	39	1.143154	1.004589	3.000000	1.215224	0.826201	4.564286
42	39	1.212436	1.004589	3.000000	1.081926	-0.767068	1.622854
43	39	1.281718	1.004589	3.000000	0.957948	0.556976	3.795025
44	39	1.351000	1.004589	3.000000	0.846533	-0.728258	1.127138
45	39	1.420282	1.004589	3.000000	0.750481	-1.419583	4.225542
46	39	1.489564	1.004589	3.000000	0.672092	1.010348	3.337314
47	39	1.558846	1.004589	3.000000	0.613131	-0.683025	2.613928
48	39	1.628128	1.004589	3.000000	0.574822	-0.397725	4.182444
49	39	1.697410	1.004589	3.000000	0.557876	1.083048	2.993909
0	40	-1.697410	1.073872	3.000000	1.179892	-0.340992	3.622501
1	40	-1.628128	1.073872	3.000000	1.080582	1.059706	3.258228
2	40	-1.558846	1.073872	3.000000	0.996879	1.266371	3.825664
3	40	-1.489564	1.073872	3.000000	0.928528	-1.152135	2.831964
4	40	-1.420282	1.073872	3.000000	0.874929	-0.577645	1.523962
5	40	-1.351000	1.073872	3.000000	0.835262	-1.237399	2.096321
6	40	-1.281718	1.073872	3.000000	0.808606	1.339619	6.387249
7	40	-1.212436	1.073872	3.000000	0.794042	-1.206930	1.446172
8	40	-1.143154	1.073872	3.000000	0.790737	0.717110	3.274312
9	40	-1.073872	1.073872	3.000000	0.797996	-1.506978	0.562231
10	40	-1.004589	1.073872	3.000000	0.815293	-1.523436	0.325983
11	40	-0.935307	1.073872	3.000000	0.842260	0.600382	3.215463
12	40	-0.866025	1.073872	3.000000	0.878662	0.219448	3.649989
13	40	-0.796743	1.073872	3.000000	0.924337	1.605691	4.562294
14	40	-0.727461	1.073872	3.000000	0.979129	-1.033855	3.608893
15	40	-0.658179	1.073872	3.000000	1.042797	-0.362148	1.338146
16	40	-0.588897	1.073872	3.000000	1.114937	0.568833	3.289909
17	40	-0.519615	1.073872	3.000000	1.194894	0.949714	3.387785
18	40	-0.450333	1.073872	3.000000	1.281702	-0.705958	3.199108
19	40	-0.381051	1.073872	3.000000	1.374029	-1.364920	1.290552
20	40	-0.311769	1.073872	3.000000	1.470159	-0.249376	0.419528
21	40	-0.242487	1.073872	3.000000	1.567999	0.684720	2.485257
22	40	-0.173205	1.073872	3.000000	1.665112	0.837866	4.376142
23	40	-0.103923	1.073872	3.000000	1.758785	0.456864	4.923010
24	40	-0.034641	1.073872	3.000000	1.846121	-0.159525	4.536890
25	40	0.034641	1.073872	3.000000	1.924152	1.097343	5.689180
26	40	0.103923	1.073872	3.000000	1.989971	-0.358761	2.810357
27	40	0.173205	1.073872	3.000000	2.040869	-0.430238	2.001550
28	40	0.242487	1.073872	3.000000	2.074469	1.225576	5.240888
29	40	0.311769	1.073872	3.000000	2.088859	-0.440565	3.673041
30	40	0.381051	1.073872	3.000000	2.082703	1.353006	5.298008
31	40	0.450333	1.073872	3.000000	2.055325	-1.475708	0.367813
32	40	0.519615	1.073872	3.000000	2.006773	-0.542418	2.502650
33	40	0.588897	1.073872	3.000000	1.937842	0.285789	3.229689
34	40	0.658179	1.073872	3.000000	1.850060	-0.729433	2.745072
35	40	0.727461	1.073872	3.000000	1.745652	0.095728	2.095686
36	40	0.796743	1.073872	3.000000	1.627455	0.522227	4.232446
37	40	0.866025	1.073872	3.000000	1.498813	-1.362916	1.910300
38	40	0.935307	1.073872	3.000000	1.363451	1.774941	4.712481
39	40	1.004589	1.073872	3.000000	1.225329	1.237591	5.949803
40	40	1.073872	1.073872	3.000000	1.088491	0.069217	3.481131
41	40	1.143154	1.073872	3.000000	0.956914	0.022058	3.148332
42	40	1.212436	1.073872	3.000000	0.834366	0.480106	4.205539
43	40	1.281718	1.073872	3.000000	0.724282	-1.474845	1.443620
44	40	1.351000	1.073872	3.000000	0.629659	-1.272412	2.804124
45	40	1.420282	1.073872	3.000000	0.552980	1.366955	4.029812
46	40	1.489564	1.073872	3.000000	0.496169	0.578901	2.669409
47	40	1.558846	1.073872	3.000000	0.460573	0.532379	1.893377
48	40	1.628128	1.073872	3.000000	0.446978	-1.105268	2.396671
49	40	1.697410	1.073872	3.000000	0.455650	-1.205494	2.708443
0	41	-1.697410	1.143154	3.000000	1.216938	-1.375483	1.124041
1	41	-1.628128	1.143154	3.000000	1.106041	0.334266	3.395695
2	41	-1.558846	1.143154	3.000000	1.009730	-0.197761	1.712247
3	41	-1.489564	1.143154	3.000000	0.928061	1.105818	3.698835
4	41	-1.420282	1.143154	3.000000	0.860772	-0.014389	3.936619
5	41	-1.351000	1.143154	3.000000	0.807399	-1.085589	1.293213
6	41	-1.281718	1.143154	3.000000	0.767378	-1.246024	1.519735
7	41	-1.212436	1.143154	3.000000	0.740132	0.032516	3.785412
8	41	-1.143154	1.143154	3.000000	0.725142	0.787814	3.654809
9	41	-1.073872	1.143154	3.000000	0.721978	1.169834	3.757956
10	41	-1.004589	1.143154	3.000000	0.730317	0.750228	2.878370
11	41	-0.935307	1.143154	3.000000	0.749924	-1.636324	0.512921
12	41	-0.866025	1.143154	3.000000	0.780612	0.460721	3.708267
13	41	-0.796743	1.143154	3.000000	0.822185	-0.079194	2.925377
14	41	-0.727461	1.143154	3.000000	0.874360	-0.432472	2.992285
15	41	-0.658179	1.143154	3.000000	0.936693	0.565314	4.268971
16	41	-0.588897	1.143154	3.000000	1.008499	-0.253564	4.706029
17	41	-0.519615	1.143154	3.000000	1.088786	1.540155	4.677615
18	41	-0.450333	1.143154	3.000000	1.176204	-0.823339	3.343333
19	41	-0.381051	1.143154	3.000000	1.269021	0.794507	3.467305
20	41	-0.311769	1.143154	3.000000	1.365115	-0.669504	2.139535
21	41	-0.242487	1.143154	3.000000	1.462011	1.095331	4.492005
22	41	-0.173205	1.143154	3.000000	1.556933	0.454352	4.109076
23	41	-0.103923	1.143154	3.000000	1.646894	0.557069	1.758216
24	41	-0.034641	1.143154	3.000000	1.728803	1.319871	7.472427
25	41	0.034641	1.143154	3.000000	1.799595	-0.554877	2.205309
26	41	0.103923	1.143154	3.000000	1.856365	1.590457	6.174123
27	41	0.173205	1.143154	3.000000	1.896516	-1.636244	0.629758
28	41	0.242487	1.143154	3.000000	1.917887	-0.452578	1.698047
29	41	0.311769	1.143154	3.000000	1.918878	-0.763469	0.309726
30	41	0.381051	1.143154	3.000000	1.898549	-0.561874	1.246302
31	41	0.450333	1.143154	3.000000	1.856690	1.574328	6.100943
32	41	0.519615	1.143154	3.000000	1.793861	1.668102	6.197689
33	41	0.588897	1.143154	3.000000	1.711392	1.585733	5.799616
34	41	0.658179	1.143154	3.000000	1.611354	-1.670722	-0.109356
35	41	0.727461	1.143154	3.000000	1.496484	0.549713	3.078665
36	41	0.796743	1.143154	3.000000	1.370089	1.101136	4.513414
37	41	0.866025	1.143154	3.000000	1.235920	-1.317286	0.989826
38	41	0.935307	1.143154	3.000000	1.098024	0.117619	3.217566
39	41	1.004589	1.143154	3.000000	0.960588	1.110980	4.550108
40	41	1.073872	1.143154	3.000000	0.827784	-0.646890	2.202397
41	41	1.143154	1.143154	3.000000	0.703610	-0.805316	1.997775
42	41	1.212436	1.143154	3.000000	0.591752	0.444642	4.240823
43	41	1.281718	1.143154	3.000000	0.495468	1.329546	3.809906
44	41	1.351000	1.143154	3.000000	0.417491	0.136516	1.945527
45	41	1.420282	1.143154	3.000000	0.359973	0.637433	4.957490
46	41	1.489564	1.143154	3.000000	0.324447	-0.254981	2.712329
47	41	1.558846	1.143154	3.000000	0.311836	-0.193481	2.668044
48	41	1.628128	1.143154	3.000000	0.322483	-1.570475	1.096404
49	41	1.697410	1.143154	3.000000	0.356205	0.706902	2.769760
0	42	-1.697410	1.212436	3.000000	1.272536	-1.634463	1.254029
1	42	-1.628128	1.212436	3.000000	1.151159	0.971964	4.439568
2	42	-1.558846	1.212436	3.000000	1.043180	0.423524	2.640007
3	42	-1.489564	1.212436	3.000000	0.948976	1.136869	5.168441
4	42	-1.420282	1.212436	3.000000	0.868640	1.131050	2.831528
5	42	-1.351000	1.212436	3.000000	0.802075	0.127934	2.961132
6	42	-1.281718	1.212436	3.000000	0.749092	1.269403	3.938744
7	42	-1.212436	1.212436	3.000000	0.709472	-1.480868	1.856256
8	42	-1.143154	1.212436	3.000000	0.683017	-0.346459	1.351909
9	42	-1.073872	1.212436	3.000000	0.669575	-1.683382	3.014938
10	42	-1.004589	1.212436	3.000000	0.669032	0.084228	2.326733
11	42	-0.935307	1.212436	3.000000	0.681290	1.468295	5.049168
12	42	-0.866025	1.212436	3.000000	0.706211	-0.561264	2.752391
13	42	-0.796743	1.212436	3.000000	0.743558	0.851163	4.149457
14	42	-0.727461	1.212436	3.000000	0.792923	1.005458	3.738051
15	42	-0.658179	1.212436	3.000000	0.853648	0.052501	3.701850
16	42	-0.588897	1.212436	3.000000	0.924767	-1.651129	-0.008419
17	42	-0.519615	1.212436	3.000000	1.004943	-0.767127	2.689570
18	42	-0.450333	1.212436	3.000000	1.092445	1.512016	5.048730
19	42	-0.381051	1.212436	3.000000	1.185135	1.267273	5.968912
20	42	-0.311769	1.212436	3.000000	1.280493	-0.752419	0.654475
21	42	-0.242487	1.212436	3.000000	1.375667	0.944342	4.355149
22	42	-0.173205	1.212436	3.000000	1.467555	-0.500763	1.865547
23	42	-0.103923	1.212436	3.000000	1.552909	0.320069	3.940682
24	42	-0.034641	1.212436	3.000000	1.628462	-0.485803	0.359119
25	42	0.034641	1.212436	3.000000	1.691071	1.082782	4.549377
26	42	0.103923	1.212436	3.000000	1.737857	0.907977	6.011270
27	42	0.173205	1.212436	3.000000	1.766355	-1.139222	0.795482
28	42	0.242487	1.212436	3.000000	1.774640	-0.056150	6.054165
29	42	0.311769	1.212436	3.000000	1.761445	-1.683206	0.312033
30	42	0.381051	1.212436	3.000000	1.726243	0.092578	3.314887
31	42	0.450333	1.212436	3.000000	1.669301	-1.410300	0.623991
32	42	0.519615	1.212436	3.000000	1.591700	0.942969	5.259816
33	42	0.588897	1.212436	3.000000	1.495310	-1.641754	-0.068444
34	42	0.658179	1.212436	3.000000	1.382736	0.250184	4.499766
35	42	0.727461	1.212436	3.000000	1.257224	0.241499	2.563893
36	42	0.796743	1.212436	3.000000	1.122537	-1.589147	2.347985
37	42	0.866025	1.212436	3.000000	0.982814	-0.554729	0.547625
38	42	0.935307	1.212436	3.000000	0.842401	-0.529689	1.653326
39	42	1.004589	1.212436	3.000000	0.705693	-1.025353	2.059435
40	42	1.073872	1.212436	3.000000	0.576959	0.105608	1.830189
41	42	1.143154	1.212436	3.000000	0.460194	-1.557964	3.043924
42	42	1.212436	1.212436	3.000000	0.358977	-0.385918	3.216326
43	42	1.281718	1.212436	3.000000	0.276365	0.769243	1.947865
44	42	1.351000	1.212436	3.000000	0.214808	-0.964663	1.883993
45	42	1.420282	1.212436	3.000000	0.176107	0.650467	5.639790
46	42	1.489564	1.212436	3.000000	0.161395	-0.174508	2.417036
47	42	1.558846	1.212436	3.000000	0.171162	-0.786625	2.362955
48	42	1.628128	1.212436	3.000000	0.205301	0.699875	3.035304
49	42	1.697410	1.212436	3.000000	0.263188	-1.519008	3.278915
0	43	-1.697410	1.281718	3.000000	1.350116	-0.281907	1.853999
1	43	-1.628128	1.281718	3.000000	1.219589	-1.257677	1.118461
2	43	-1.558846	1.281718	3.000000	1.101088	0.830926	5.514643
3	43	-1.489564	1.281718	3.000000	0.995316	-1.216965	1.480067
4	43	-1.420282	1.281718	3.000000	0.902726	0.260720	3.261960
5	43	-1.351000	1.281718	3.000000	0.823607	-0.843613	2.489592
6	43	-1.281718	1.281718	3.000000	0.758153	1.353544	4.596474
7	43	-1.212436	1.281718	3.000000	0.706513	-0.474360	2.569425
8	43	-1.143154	1.281718	3.000000	0.668827	0.670464	2.760798
9	43	-1.073872	1.281718	3.000000	0.645225	-1.291882	2.792369
10	43	-1.004589	1.281718	3.000000	0.635815	0.910305	3.590114
11	43	-0.935307	1.281718	3.000000	0.640635	0.116875	3.514908
12	43	-0.866025	1.281718	3.000000	0.659603	-0.382433	2.451570
13	43	-0.796743	1.281718	3.000000	0.692444	-0.728651	1.799895
14	43	-0.727461	1.281718	3.000000	0.738623	-0.228709	2.639201
15	43	-0.658179	1.281718	3.000000	0.797272	1.471673	3.994974
16	43	-0.588897	1.281718	3.000000	0.867142	0.207004	2.408036
17	43	-0.519615	1.281718	3.000000	0.946557	-1.658468	-1.257516
18	43	-0.450333	1.281718	3.000000	1.033406	0.987252	3.731896
19	43	-0.381051	1.281718	3.000000	1.125157	1.185656	2.901086
20	43	-0.311769	1.281718	3.000000	1.218898	-0.177794	3.477251
21	43	-0.242487	1.281718	3.000000	1.311417	0.229071	1.495951
22	43	-0.173205	1.281718	3.000000	1.399300	0.774068	4.790186
23	43	-0.103923	1.281718	3.000000	1.479058	1.376724	3.996959
24	43	-0.034641	1.281718	3.000000	1.547271	-0.909712	0.474485
25	43	0.034641	1.281718	3.000000	1.600736	0.827762	5.286062
26	43	0.103923	1.281718	3.000000	1.636625	0.978426	4.938852
27	43	0.173205	1.281718	3.000000	1.652625	-0.027698	1.200500
28	43	0.242487	1.281718	3.000000	1.647070	1.560089	4.375796
29	43	0.311769	1.281718	3.000000	1.619040	0.728798	4.071763
30	43	0.381051	1.281718	3.000000	1.568433	0.740163	4.516799
31	43	0.450333	1.281718	3.000000	1.496002	-0.043878	1.792638
32	43	0.519615	1.281718	3.000000	1.403350	-1.210908	1.975334
33	43	0.588897	1.281718	3.000000	1.292882	1.651437	3.917845
34	43	0.658179	1.281718	3.000000	1.167731	0.044222	3.273358
35	43	0.727461	1.281718	3.000000	1.031633	-0.732911	1.401133
36	43	0.796743	1.281718	3.000000	0.888788	1.439460	3.811415
37	43	0.866025	1.281718	3.000000	0.743696	-0.861481	2.058545
38	43	0.935307	1.281718	3.000000	0.600980	-1.273891	1.403052
39	43	1.004589	1.281718	3.000000	0.465204	-1.308457	1.912603
40	43	1.073872	1.281718	3.000000	0.340710	1.760063	4.359696
41	43	1.143154	1.281718	3.000000	0.231455	-1.548861	3.060962
42	43	1.212436	1.281718	3.000000	0.140884	-1.460243	1.829603
43	43	1.281718	1.281718	3.000000	0.071826	0.200825	1.535890
44	43	1.351000	1.281718	3.000000	0.026426	0.456025	2.639392
45	43	1.420282	1.281718	3.000000	0.006115	-1.607226	2.670272
46	43	1.489564	1.281718	3.000000	0.011616	-0.991073	2.804493
47	43	1.558846	1.281718	3.000000	0.042975	-1.613867	4.258784
48	43	1.628128	1.281718	3.000000	0.099638	0.225537	3.868557
49	43	1.697410	1.281718	3.000000	0.180538	-1.172820	3.277673
0	44	-1.697410	1.351000	3.000000	1.452415	-1.311086	0.241417
1	44	-1.628128	1.351000	3.000000	1.314225	-1.505139	1.446858
2	44	-1.558846	1.351000	3.000000	1.186484	1.214113	4.689816
3	44	-1.489564	1.351000	3.000000	1.070226	-0.245173	2.839605
4	44	-1.420282	1.351000	3.000000	0.966272	-0.067679	1.992640
5	44	-1.351000	1.351000	3.000000	0.875300	0.377519	4.585951
6	44	-1.281718	1.351000	3.000000	0.797898	0.987280	3.823722
7	44	-1.212436	1.351000	3.000000	0.734597	-0.036893	1.156040
8	44	-1.143154	1.351000	3.000000	0.685881	0.378765	1.812119
9	44	-1.073872	1.351000	3.000000	0.652176	0.358323	4.905076
10	44	-1.004589	1.351000	3.000000	0.633816	0.204140	2.380163
11	44	-0.935307	1.351000	3.000000	0.630988	-0.677309	4.454550
12	44	-0.866025	1.351000	3.000000	0.643668	-0.071024	3.486747
13	44	-0.796743	1.351000	3.000000	0.671552	1.589995	6.015062
14	44	-0.727461	1.351000	3.000000	0.713983	0.939197	6.076554
15	44	-0.658179	1.351000	3.000000	0.769892	1.045357	2.929889
16	44	-0.588897	1.351000	3.000000	0.837753	0.144469	2.992635
17	44	-0.519615	1.351000	3.000000	0.915560	0.840930	2.573120
18	44	-0.450333	1.351000	3.000000	1.000836	-0.668392	0.799996
19	44	-0.381051	1.351000	3.000000	1.090665	0.827816	3.820207
20	44	-0.311769	1.351000	3.000000	1.181764	0.255215	4.492948
21	44	-0.242487	1.351000	3.000000	1.270576	-0.814688	3.353162
22	44	-0.173205	1.351000	3.000000	1.353398	0.918636	4.864735
23	44	-0.103923	1.351000	3.000000	1.426523	-0.501360	3.496425
24	44	-0.034641	1.351000	3.000000	1.486400	-0.812366	-0.016281
25	44	0.034641	1.351000	3.000000	1.529794	0.338745	2.877641
26	44	0.103923	1.351000	3.000000	1.553947	0.163903	3.778147
27	44	0.173205	1.351000	3.000000	1.556722	1.051738	4.879167
28	44	0.242487	1.351000	3.000000	1.536726	0.431804	3.489781
29	44	0.311769	1.351000	3.000000	1.493399	0.463595	2.899737
30	44	0.381051	1.351000	3.000000	1.427074	-0.506566	-0.083550
31	44	0.450333	1.351000	3.000000	1.338991	-0.687725	2.824110
32	44	0.519615	1.351000	3.000000	1.231269	0.396259	2.132731
33	44	0.588897	1.351000	3.000000	1.106842	0.469194	3.376434
34	44	0.658179	1.351000	3.000000	0.969349	0.693043	2.519583
35	44	0.727461	1.351000	3.000000	0.822997	1.260720	2.255354
36	44	0.796743	1.351000	3.000000	0.672395	0.143728	3.021107
37	44	0.866025	1.351000	3.000000	0.522372	-0.122550	1.682040
38	44	0.935307	1.351000	3.000000	0.377790	-1.340832	1.961038
39	44	1.004589	1.351000	3.000000	0.243353	-0.315755	2.833181
40	44	1.073872	1.351000	3.000000	0.123434	-1.058148	3.728581
41	44	1.143154	1.351000	3.000000	0.021921	0.643150	2.917999
42	44	1.212436	1.351000	3.000000	-0.057910	-0.773363	3.270232
43	44	1.281718	1.351000	3.000000	-0.113485	1.401952	2.125782
44	44	1.351000	1.351000	3.000000	-0.142987	-0.501088	3.114728
45	44	1.420282	1.351000	3.000000	-0.145372	0.848591	2.554565
46	44	1.489564	1.351000	3.000000	-0.120346	-1.392627	5.498413
47	44	1.558846	1.351000	3.000000	-0.068305	-1.369917	3.803377
48	44	1.628128	1.351000	3.000000	0.009745	-1.085777	3.086667
49	44	1.697410	1.351000	3.000000	0.112303	-1.406408	2.437214
0	45	-1.697410	1.420282	3.000000	1.581301	1.550409	3.610757
1	45	-1.628128	1.420282	3.000000	1.437011	-1.673104	0.332505
2	45	-1.558846	1.420282	3.000000	1.301380	1.079957	5.740707
3	45	-1.489564	1.420282	3.000000	1.175769	-1.556489	1.336871
4	45	-1.420282	1.420282	3.000000	1.061368	-1.023423	2.336447
5	45	-1.351000	1.420282	3.000000	0.959253	1.346642	3.710669
6	45	-1.281718	1.420282	3.000000	0.870412	0.134498	3.151276
7	45	-1.212436	1.420282	3.000000	0.795765	-1.567883	2.689833
8	45	-1.143154	1.420282	3.000000	0.736153	1.566495	6.553062
9	45	-1.073872	1.420282	3.000000	0.692306	-1.010621	2.312892
10	45	-1.004589	1.420282	3.000000	0.664795	-1.042274	3.072950
11	45	-0.935307	1.420282	3.000000	0.653966	1.390675	3.504053
12	45	-0.866025	1.420282	3.000000	0.659867	-0.917525	1.573526
13	45	-0.796743	1.420282	3.000000	0.682172	-0.941609	2.813131
14	45	-0.727461	1.420282	3.000000	0.720115	-1.344811	1.023792
15	45	-0.658179	1.420282	3.000000	0.772436	-0.794169	0.583879
16	45	-0.588897	1.420282	3.000000	0.837348	0.054517	3.752334
17	45	-0.519615	1.420282	3.000000	0.912531	-1.574614	1.645601
18	45	-0.450333	1.420282	3.000000	0.995157	-0.405429	1.049927
19	45	-0.381051	1.420282	3.000000	1.081949	0.176385	3.085192
20	45	-0.311769	1.420282	3.000000	1.169272	-1.162044	2.063272
21	45	-0.242487	1.420282	3.000000	1.253252	-0.460181	2.831152
22	45	-0.173205	1.420282	3.000000	1.329921	1.154066	5.912892
23	45	-0.103923	1.420282	3.000000	1.395378	-0.268762	3.228580
24	45	-0.034641	1.420282	3.000000	1.445969	1.381797	5.525598
25	45	0.034641	1.420282	3.000000	1.478450	0.612565	2.702042
26	45	0.103923	1.420282	3.000000	1.490156	0.533931	4.340767
27	45	0.173205	1.420282	3.000000	1.479143	-0.935630	1.077281
28	45	0.242487	1.420282	3.000000	1.444307	-0.533216	-0.237360
29	45	0.311769	1.420282	3.000000	1.385457	0.075399	1.216758
30	45	0.381051	1.420282	3.000000	1.303364	-0.386798	2.296616
31	45	0.450333	1.420282	3.000000	1.199750	-0.502816	2.755523
32	45	0.519615	1.420282	3.000000	1.077242	-0.476393	3.325393
33	45	0.588897	1.420282	3.000000	0.939282	-0.284384	2.559946
34	45	0.658179	1.420282	3.000000	0.789994	0.201719	3.693113
35	45	0.727461	1.420282	3.000000	0.634025	-1.306879	0.925046
36	45	0.796743	1.420282	3.000000	0.476358	1.007305	5.150601
37	45	0.866025	1.420282	3.000000	0.322118	1.620907	3.333913
38	45	0.935307	1.420282	3.000000	0.176362	0.324929	3.165619
39	45	1.004589	1.420282	3.000000	0.043893	0.852180	2.728628
40	45	1.073872	1.420282	3.000000	-0.070923	1.619341	2.644854
41	45	1.143154	1.420282	3.000000	-0.164307	0.078262	2.529305
42	45	1.212436	1.420282	3.000000	-0.233184	1.291001	2.262872
43	45	1.281718	1.420282	3.000000	-0.275268	0.353636	3.517431
44	45	1.351000	1.420282	3.000000	-0.289093	1.144178	3.531797
45	45	1.420282	1.420282	3.000000	-0.274022	1.170183	4.161746
46	45	1.489564	1.420282	3.000000	-0.230195	0.036135	2.740646
47	45	1.558846	1.420282	3.000000	-0.158464	-1.009957	3.973876
48	45	1.628128	1.420282	3.000000	-0.060278	-1.021311	0.398837
49	45	1.697410	1.420282	3.000000	0.062429	0.430603	1.384539
0	46	-1.697410	1.489564	3.000000	1.737638	1.753221	6.362852
1	46	-1.628128	1.489564	3.000000	1.588812	1.648468	3.099107
2	46	-1.558846	1.489564	3.000000	1.446633	0.194250	3.210671
3	46	-1.489564	1.489564	3.000000	1.312785	0.316527	3.002393
4	46	-1.420282	1.489564	3.000000	1.188827	0.274178	3.482595
5	46	-1.351000	1.489564	3.000000	1.076232	1.204810	4.038577
6	46	-1.281718	1.489564	3.000000	0.976397	-0.272874	2.118509
7	46	-1.212436	1.489564	3.000000	0.890639	1.048398	3.544826
8	46	-1.143154	1.489564	3.000000	0.820164	1.741940	4.999348
9	46	-1.073872	1.489564	3.000000	0.766020	-0.061105	4.414183
10	46	-1.004589	1.489564	3.000000	0.729026	-0.705677	3.386810
11	46	-0.935307	1.489564	3.000000	0.709699	-1.265347	1.388015
12	46	-0.866025	1.489564	3.000000	0.708172	1.561260	2.381590
13	46	-0.796743	1.489564	3.000000	0.724113	0.051029	4.330146
14	46	-0.727461	1.489564	3.000000	0.756664	-0.714128	3.501980
15	46	-0.658179	1.489564	3.000000	0.804391	0.311431	4.538117
16	46	-0.588897	1.489564	3.000000	0.865264	-0.903256	1.315935
17	46	-0.519615	1.489564	3.000000	0.936670	1.240375	3.358822
18	46	-0.450333	1.489564	3.000000	1.015456	0.626169	5.022002
19	46	-0.381051	1.489564	3.000000	1.098008	1.356835	5.023557
20	46	-0.311769	1.489564	3.000000	1.180366	-1.462432	1.239960
21	46	-0.242487	1.489564	3.000000	1.258365	1.301015	4.778493
22	46	-0.173205	1.489564	3.000000	1.327800	0.879590	6.224843
23	46	-0.103923	1.489564	3.000000	1.384610	0.529587	2.625103
24	46	-0.034641	1.489564	3.000000	1.425059	-0.254018	2.387242
25	46	0.034641	1.489564	3.000000	1.445920	1.747850	5.886865
26	46	0.103923	1.489564	3.000000	1.444642	0.287100	2.849295
27	46	0.173205	1.489564	3.000000	1.419492	-1.231810	0.153665
28	46	0.242487	1.489564	3.000000	1.369663	1.400655	4.885331
29	46	0.311769	1.489564	3.000000	1.295340	-0.203984	3.792732
30	46	0.381051	1.489564	3.000000	1.197726	1.185051	3.296029
31	46	0.450333	1.489564	3.000000	1.079019	1.118729	4.568927
32	46	0.519615	1.489564	3.000000	0.942335	-0.282435	2.134157
33	46	0.588897	1.489564	3.000000	0.791601	1.393900	4.253538
34	46	0.658179	1.489564	3.000000	0.631395	1.152434	4.880428
35	46	0.727461	1.489564	3.000000	0.466769	1.717730	5.988533
36	46	0.796743	1.489564	3.000000	0.303041	1.523920	3.832148
37	46	0.866025	1.489564	3.000000	0.145584	-0.448425	2.517775
38	46	0.935307	1.489564	3.000000	-0.000390	0.973230	3.833655
39	46	1.004589	1.489564	3.000000	-0.130026	0.337681	3.561702
40	46	1.073872	1.489564	3.000000	-0.239007	0.292870	2.295229
41	46	1.143154	1.489564	3.000000	-0.323704	0.567814	2.124288
42	46	1.212436	1.489564	3.000000	-0.381280	0.092060	3.480542
43	46	1.281718	1.489564	3.000000	-0.409764	-0.493219	2.069435
44	46	1.351000	1.489564	3.000000	-0.408071	0.326942	2.072814
45	46	1.420282	1.489564	3.000000	-0.375983	-1.231448	5.180300
46	46	1.489564	1.489564	3.000000	-0.314091	-1.596129	2.750078
47	46	1.558846	1.489564	3.000000	-0.223697	-1.139349	4.073261
